,CRM ID,Ag,Al,Al2O3,As,Au,B,Ba,BaO,Be,BeO,Bi,C,C-(Carbonate),C-(Graphite),Ca,CaO,Cd,Ce,CeO2,Cl,Co,Cr,Cr2O3,Cs,Cu,Cu-Res(4A),Cu-Sol(CN),Cu-Sol(H2SO4),Cu-Tot(Calc),Dy,Dy2O3,Er,Er2O3,Eu,Eu2O3,F,Fe,Fe(Calc),Fe2+,Fe2O3,Fe3+,Fe3O4,FeO,Ga,Ga2O3,Gd,Gd2O3,Ge,H2O-,Hf,HfO2,Hg,Ho,Ho2O3,In,Ir,K,K2O,LOI1000,LOI300-1000,LOI371,LOI425,LOI650,La,La2O3,Li,Li2O,Lu,Lu2O3,MOI300,MassRec,Mg,MgO,Mn,MnO,Mo,Na,Na2O,Nb,Nb2O5,Nd,Nd2O3,Ni,NiO,Os,P,P2O5,Pb,PbO,Pd,Pr,Pr6O11,Pt,Rb,Re,Rh,Ru,S,S-(Sulphate),S-(Sulphide),SG,SO3,Sb,Sc,Se,Si,SiO2,Sm,Sm2O3,Sn,SnO2,Sr,SrO,Ta,Ta2O5,Tb,Tb4O7,Te,Th,ThO2,Ti,TiO2,Tl,Tm,Tm2O3,U,U3O8,V,V2O5,W,WO3,Y,Y2O3,Yb,Yb2O3,Zn,ZnO,Zr,ZrO2
336,OREAS 503,1.63208,,,,0.686733,,,,,,,,,,,,,,,,,,,,5657.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.727,,,,,,,,,,,,,,,,,,,,,,7240.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,OREAS 503b,1.53957,74511.7,,18.8745,0.695208,,931.666,,2.50673,,2.61248,,,,27264.2,,,59.4277,,,17.0511,83.974,,9.93886,5308.03,,,,,4.41539,,2.40607,,1.26073,,,54285.5,,,,,,,18.4082,,4.79554,,0.212333,,2.24997,,,0.845789,,0.387951,,30709.4,,,,,,,30.0468,,30.6823,,0.340133,,,,15388.7,,553.005,,318.917,20426.5,,16.0368,,26.8755,,38.6778,,,999.57,,24.2905,,,7.16086,,,162.91,0.005375,,,6673.93,,,,,0.893936,13.107,6.60614,,,5.25416,,7.52261,,369.207,,1.2099,,0.718812,,0.176608,15.5914,,4404.99,,0.807217,0.346653,,4.19782,,127.466,,3.38703,,22.8869,,2.33104,,91.7352,,70.7323,
338,OREAS 503c,0.829557,73688.9,,34.4716,0.697882,,984.617,,2.64901,,0.600783,,,,26328.8,,0.220257,62.7973,,,14.5968,67.9897,,10.2599,5376.52,,,1997.88,,4.2143,,2.37067,,1.26206,,,51667.2,,,,,,,18.5174,,4.74837,,,,2.39917,,,0.84977,,0.0858735,,31809.7,,,,,,,32.0204,,31.1354,,0.337079,,,,15009.2,,536.244,,317.552,19938.2,,16.5504,,27.7252,,38.5564,,,985.867,,20.6251,,,7.25576,,,177.699,0.00539583,,,5856.41,,,,,3.60127,13.2311,3.31179,,,5.26056,,3.3811,,335.56,,1.18577,,0.734691,,0.351494,16.5415,,4530.31,,0.864087,0.334671,,4.46905,,123.287,,4.4016,,23.2647,,2.23841,,86.85,,74.8905,
339,OREAS 503d,1.33979,74993.7,,87.1567,0.666465,,1001.03,,2.92629,,1.40531,,,,26401.0,,0.220083,67.896,,,16.7204,63.7769,,11.1612,5238.82,,,,,4.63411,,2.65807,,1.29484,,,48751.6,,,,,,,18.5187,,5.18153,,0.154,,2.72052,,,0.921174,,0.0937619,,31308.0,,,,,,,34.2711,,29.3424,,0.355739,,,,14122.1,,531.169,,348.134,20388.1,,20.0629,,29.5441,,33.5415,,,1080.11,,20.5683,,,7.96248,,,181.175,0.246352,,,7977.53,,,,,3.48663,12.4685,3.29286,,,5.84969,,3.46905,,363.047,,1.45713,,0.790633,,0.325455,17.0404,,4857.96,,0.922738,0.362171,,4.63138,,116.965,,3.47133,,23.9333,,2.32419,,75.4306,,88.6705,
340,OREAS 503e,1.5182,75463.0,,28.753,0.709406,9.9,926.28,,2.33833,,1.8636,,,,19466.3,,0.751231,67.1349,,,16.3207,45.9119,,9.33373,5313.74,,,,,3.50383,,1.44361,,1.28561,,,41054.3,,,,,,,19.4204,,5.49806,,0.1765,,1.83138,,0.0648125,0.578133,,0.384826,,29459.1,,,,,,,33.2788,,46.3169,,0.185833,,,,9167.77,,433.808,,342.569,20108.4,,11.0344,,31.0394,,47.5703,,,880.544,,77.6329,,,7.832,,,145.676,0.0163485,,,8748.42,,,,,235.964,9.65722,6.02863,,,6.20667,,4.50538,,229.428,,0.968786,,0.694708,,0.84737,12.3355,,3508.55,,0.822133,0.201667,,3.46944,,79.3725,,10.5805,,14.8804,,1.1765,,261.133,,56.6197,
341,OREAS 504,3.12587,,,,1.4766,,,,,,,,,,,,,,,,,,,,11371.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.983,,,,,,,,,,,,,,,,,,,,,,13744.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,OREAS 504b,3.06852,69066.8,,10.2795,1.60641,,711.434,,1.56732,,4.91873,,,,27359.7,,,38.6001,,,20.8808,70.3604,,5.03414,11050.9,,,1135.5,,3.28841,,1.81814,,0.949589,,,73341.6,,,,,,,16.6519,,3.46345,,0.210952,,1.81838,,,0.647292,,0.728435,,29304.2,,,,,,,19.557,,23.3423,,0.281634,,,,16603.8,,540.149,,498.569,20232.6,,10.0263,,17.6809,,34.4906,,,960.843,,26.2032,,,4.55023,,,105.84,0.00999167,,,13084.6,,,,,1.19228,14.5108,12.3701,,,3.60667,,11.3726,,422.608,,0.675325,,0.544107,,0.382109,8.26692,,3638.53,,0.487209,0.26285,,2.3259,,148.996,,3.13419,,17.7286,,1.81654,,108.009,,60.0069,
343,OREAS 504c,4.22109,70681.5,,34.8757,1.48277,,850.2,,2.31335,,2.25556,,,,25169.3,,,49.791,,,16.1873,57.8644,,8.16249,11109.3,,,,,3.76254,,2.10939,,1.02914,,,60831.8,,,,,,,17.1977,,4.14481,,0.164333,,2.20559,,0.063803,0.752511,,0.242611,,31590.2,,,,,,,25.4991,,25.9419,,0.298243,,,,14272.5,,506.086,,512.103,20410.0,,14.2099,,22.3519,,43.2378,,,943.907,,59.7871,,,5.95997,,,142.13,0.352892,,,11144.0,,,,,1.61567,12.6243,7.39314,,,4.50235,,5.42143,,359.809,,1.06376,,0.643928,,0.471528,12.6307,,4030.24,,0.700244,0.307657,,3.63739,,122.287,,2.94854,,20.3083,,2.00401,,105.888,,71.86,
344,OREAS 504d,2.68836,73642.8,,49.5946,1.45787,9.9,815.865,,2.06602,,3.16346,,,,20115.2,,1.30305,55.3814,,,21.5361,41.0828,,7.59007,10995.9,,,,,3.22906,,1.45106,,1.15833,,,45656.3,,,,,,,18.0869,,4.76861,,0.126667,,1.8556,,0.09625,0.545556,,0.727108,,29717.0,,,,,,,27.6456,,39.5173,,0.195,,,,9803.59,,377.764,,506.873,20455.7,,9.7726,,26.7654,,35.3113,,,866.816,,116.179,,,6.62867,,,126.769,0.111292,,,17169.2,,,,,5.51844,9.74149,11.8033,,,5.37611,,4.21861,,278.963,,0.838077,,0.622292,,1.60685,10.0059,,3263.57,,0.717119,0.202333,,2.93582,,88.2546,,8.79222,,14.2465,,1.23187,,446.476,,59.2675,
345,OREAS 505,1.53401,74452.2,,30.3792,0.554649,,1011.06,,2.41868,,2.51516,,,,17843.6,,0.295833,67.3369,,,8.39214,42.3823,,9.70096,3214.13,,,,,3.73619,,1.42966,,1.20278,,,33359.8,,,,,,,19.6313,,5.63171,,0.116667,,1.92957,,,0.608322,,0.10454,,31508.1,,,,,,,32.1601,,46.4585,,0.1807,,,,7709.47,,358.254,,66.4673,21396.4,,11.706,,31.225,,16.4717,,,858.54,,26.6646,,,8.13712,,,151.66,0.0542333,,,4459.05,,,,,3.49945,8.80597,4.3949,,,6.5588,,4.93608,,252.574,,1.01989,,0.753208,,0.56597,12.9494,,3398.24,,0.856767,0.1967,,3.65831,,72.2849,,8.49421,,15.1387,,1.17297,,87.564,,62.9833,
346,OREAS 505b,1.287,75198.3,,9.45229,0.554129,9.9,954.93,,2.37376,,0.720355,,,,18688.0,,0.292215,67.981,,,9.17785,58.1552,,9.53922,3197.39,,,,,3.30236,,1.36222,,1.36078,,,30429.4,,,,,,,19.7327,,5.19958,,0.104167,,2.04425,,0.0209867,0.543327,,0.0814531,,31874.2,,,,,,,33.6182,,47.0743,,0.187211,,,,7887.84,,422.983,,68.1368,21056.2,,11.8887,,28.3643,,40.1052,,,858.493,,49.7165,,,7.79689,,,152.737,0.0225154,,,5369.29,,,,,10.0879,8.57804,3.98283,,,6.25985,,4.40827,,265.994,,1.04653,,0.694771,,0.172486,12.3089,,3371.87,,0.81893,0.179294,,3.39844,,82.0769,,9.11648,,14.8557,,1.17063,,98.2669,,68.2273,
347,OREAS 506,1.87716,75674.9,,37.667,0.363832,,1021.61,,2.39656,,2.74638,,,,17170.0,,0.31259,66.7341,,,7.3701,36.5429,,9.5683,4435.72,,,,,3.52723,,1.39947,,1.22256,,,27901.0,,,,,,,19.475,,5.51928,,0.104667,,2.07965,,,0.593283,,0.10137,,33194.4,,,,,,,31.5261,,44.0771,,0.180107,,,,7027.3,,334.185,,86.6182,21954.1,,11.7834,,30.2984,,14.4928,,,874.086,,27.7263,,,8.01691,,,150.573,0.0720639,,,5887.1,,,,,4.27335,7.93801,5.18704,,,6.35072,,4.73933,,279.113,,0.998595,,0.738747,,0.633923,12.5104,,3302.83,,0.845624,0.191976,,3.51076,,67.0728,,8.11292,,14.6362,,1.15743,,90.8686,,69.1685,
348,OREAS 506b,1.33528,75499.9,,13.5864,0.350824,9.9,937.755,,2.24599,,0.931768,,,,16707.2,,0.396583,63.8192,,,7.33529,39.5348,,8.63613,4460.31,,,,,3.21424,,1.33153,,1.25831,,,27484.0,,,,,,,19.3091,,5.13457,,0.166262,,2.09087,,,0.533632,,0.0788443,,33911.5,,,,,,,31.7644,,41.8221,,0.17357,,,,6863.76,,328.671,,88.1682,21826.0,,11.1302,,28.9279,,15.6991,,,847.248,,55.6601,,,7.45806,,,149.449,0.0352431,,,6161.8,,,,,1.36002,7.70349,5.02489,,,5.90239,,4.2747,,276.232,,0.925533,,0.667468,,0.211852,11.9562,,3187.57,,0.810868,0.175879,,3.50153,,65.4856,,10.3101,,14.2861,,1.17173,,111.906,,71.0075,
349,OREAS 507,1.34177,74347.5,,46.7289,0.176206,,1103.47,,2.54847,,1.77596,,,,17086.5,,0.694548,70.4305,,,7.93497,43.3089,,10.9115,6224.39,,,,,3.76764,,1.43112,,1.33192,,,31279.5,,,,,,,20.322,,5.98387,,0.125,,1.9834,,,0.616062,,0.148089,,30706.4,,,,,,,33.9108,,50.0253,,0.180497,,,,7119.2,,349.354,,113.901,20980.9,,12.5729,,33.8963,,16.1413,,,866.571,,37.0901,,,8.69041,,,163.416,0.0847462,,,7391.44,,,,,5.32317,8.38603,4.11412,,,6.94187,,5.03667,,216.565,,1.12681,,0.792583,,0.67175,13.9152,,3497.85,,0.931071,0.194671,,4.09176,,64.864,,9.28265,,15.466,,1.20588,,161.276,,63.9894,
350,OREAS 507b,1.60195,76301.4,,21.0592,0.174642,9.9,975.725,,2.33234,,1.71677,,,,16331.8,,0.466168,68.5745,,,9.05643,40.2461,,9.51679,6178.86,,,,,3.47066,,1.36552,,1.27647,,,30661.5,,,,,,,19.9639,,5.30481,,0.168907,,1.94591,,0.0458308,0.526194,,0.139902,,31294.7,,,,,,,34.1494,,45.4519,,0.167365,,,,6867.8,,338.343,,115.52,20346.6,,11.8454,,30.3355,,15.7482,,,834.782,,54.4073,,,7.79132,,,159.953,0.0828416,,,8290.49,,,,,2.73607,8.24437,3.98058,,,6.15433,,4.86935,,220.316,,1.00571,,0.689003,,0.36693,13.4023,,3380.87,,0.935867,0.168967,,3.85,,64.433,,11.9219,,14.5295,,1.13749,,125.656,,63.5224,
351,OREAS 508,1.39672,74743.0,,14.32,0.470167,9.9,934.398,,2.44223,,1.12513,,,,17253.3,,0.384444,63.5562,,,9.41631,39.5828,,8.37355,5477.94,,,,,3.22778,,1.34783,,1.19694,,,29313.4,,,,,,,18.7182,,5.10828,,0.0883333,,2.13078,,0.0307778,0.524167,,0.169286,,33811.0,,,,,,,30.7548,,43.8264,,0.183333,,,,6939.23,,325.423,,152.155,21518.6,,10.7685,,29.2844,,18.7606,,,847.253,,41.6583,,,7.33333,,,139.263,0.0250861,,,8141.98,,,,,182.653,7.47102,6.15573,,,5.75461,,4.10846,,299.199,,1.00281,,0.64125,,0.392515,11.6797,,3131.52,,0.785923,0.18,,3.37316,,64.653,,9.54738,,13.8892,,1.12704,,132.237,,68.9267,
352,OREAS 509,2.41092,73282.9,,59.1029,1.398,9.9,917.508,,2.276,,3.33382,,,,16720.9,,1.24728,67.5086,,,19.4394,44.2855,,9.23462,11283.9,,,,,3.50033,,1.38771,,1.32184,,,40717.3,,,,,,,18.8536,,5.28891,,0.165569,,2.10396,,0.0802648,0.54356,,0.740316,,31438.0,,,,,,,32.8407,,44.1821,,0.165004,,,,7513.63,,372.752,,505.552,20312.5,,11.5921,,30.2848,,17.2465,,,846.864,,99.5651,,,8.06887,,,151.414,0.110699,,,16649.1,,,,,2.5468,8.11456,13.0927,,,6.22143,,4.41239,,246.966,,1.03339,,0.699275,,1.78419,12.302,,3336.86,,0.995169,0.192295,,3.4489,,67.2547,,10.0701,,14.4954,,1.18915,,415.765,,66.2903,
353,OREAS 50P,,,,,0.727,,,,,,,,,,,,,,,,,,,,6910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,OREAS 50Pb,,,,,0.841,,,,,,,,,,,,,,,,,,,,7440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,OREAS 50c,,,,,0.836,,,,,,,,,,,,,,,,,,,,7420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,,,,,,9440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,OREAS 51P,,,,,0.43,,,,,,,,,,,,,,,,,,,,7280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,OREAS 520,0.449889,56751.1,,156.268,0.176023,,8058.35,,1.0624,,3.01663,,,,42108.8,,,85.0466,,,202.534,44.2263,,0.869824,2930.89,,,,,3.99148,,2.4235,,1.29146,,,168387.0,,,,,,,19.8742,,4.35782,,0.246333,,3.78038,,,0.829854,,0.109869,,35174.0,,,,,,,89.8171,,17.9954,,0.376878,,,,12198.1,,2519.45,,64.0967,13488.7,,6.54811,,23.1613,,82.3006,,,758.543,,5.84556,,,7.27731,,,114.238,0.030749,,,11372.1,,,3002840.0,,3.35326,16.6028,1.75915,197174.0,,4.31681,,4.7586,,108.306,,0.538108,,0.645662,,0.356159,10.1216,,5421.25,,0.260606,0.37394,,18.1168,,280.297,,44.531,,22.3746,,2.39724,,22.689,,141.134,
358,OREAS 520b,0.808897,60809.3,,115.383,0.197914,,5317.28,,2.45773,,2.08555,,,,12794.9,,0.445459,93.6781,,,92.388,33.1058,,4.78051,2817.49,,,,,3.34734,,1.25178,,1.48034,,826.626,128346.0,,,,,,,18.1907,,5.1143,,0.207683,,5.40493,,0.0363683,0.542649,,0.121689,,25358.2,,,,,,,65.1015,,20.4646,,0.150299,,,,2353.1,,768.4,,56.7673,17626.4,,12.3577,,33.5901,,16.7855,,,477.348,,162.047,,,9.36591,,,110.75,0.0245094,,,6270.06,,,,,4.31945,5.59264,0.537083,264750.0,,6.17484,,4.3529,,196.95,,0.929012,,0.6859,,0.259456,11.7214,,1320.48,,0.8569,0.160384,,10.5306,,29.1567,,20.2661,,14.8319,,0.951144,,618.344,,203.8,
359,OREAS 520c,0.818708,62203.2,,90.9535,0.191788,,4006.18,,2.23888,,1.69552,,,,21158.6,,0.364247,111.087,,321.373,121.017,70.9293,,3.96912,2914.82,,,,,4.02823,,1.68966,,1.761,,699.537,125596.0,,,,,,,18.1789,,5.82278,,2.79872,,4.96442,,,0.633329,,0.133055,,21511.5,,,,,,,73.3272,,18.3228,,0.197602,,,,10643.9,,829.359,,45.3449,18060.3,,14.6882,,40.6281,,45.8841,,,687.207,,126.737,,,11.3082,,,94.2653,0.0204845,,,5754.64,,,,,3.52415,8.48986,1.03861,250981.0,,7.27586,,4.12837,,238.411,,1.06668,,0.816088,,0.24224,10.5628,,3116.93,,0.699181,0.212375,,11.9028,,57.0135,,19.7127,,18.4942,,1.37165,,496.187,,188.131,
360,OREAS 521,0.884779,47779.2,,347.365,0.376168,,16222.0,,0.856705,,6.08002,,,,39848.9,,,128.23,,,386.349,38.0802,,0.761853,6066.09,,,,,3.80367,,2.25358,,1.63509,,,209050.0,,,,,,,18.423,,4.44308,,0.275267,,3.57721,,,0.787318,,0.176569,,32862.2,,,,,,,165.248,,19.0901,,0.366064,,,,11589.7,,3323.74,,138.529,9781.02,,6.13706,,27.3489,,80.1434,,,859.643,,9.34667,,,9.02627,,,99.6013,0.0644824,,,21504.6,,,3120830.0,,5.53282,12.1956,2.37229,176072.0,,4.45903,,8.44112,,174.466,,0.445241,,0.649288,,0.763646,9.37737,,4589.16,,0.269779,0.346648,,31.7342,,227.191,,93.3624,,21.1085,,2.36967,,24.4249,,122.587,
361,OREAS 522,1.31205,40170.7,,521.645,0.573672,,23750.3,,0.696345,,9.11806,,,,38659.7,,,163.114,,,550.056,34.5455,,0.672706,9163.04,,,,,3.50255,,2.12883,,1.88147,,,247177.0,,,,,,,16.3353,,4.19723,,,,3.35182,,,0.717382,,0.252641,,28896.5,,,,,,,221.745,,16.2279,,0.346692,,,,11499.3,,4180.78,,206.757,6331.37,,6.00236,,28.9265,,72.2087,,,892.345,,12.4531,,,10.4264,,,84.3963,0.0983127,,,30919.7,,,3259270.0,,8.24354,10.3867,2.73585,158148.0,,4.31895,,10.7897,,236.337,,0.436201,,0.611803,,1.14277,8.69389,,3942.47,,0.286759,0.32512,,44.048,,181.782,,133.502,,19.2564,,2.11005,,30.2185,,110.548,
362,OREAS 523,2.60606,30574.8,,687.007,1.04136,,,,0.525635,,14.2614,,,,35460.2,,,202.63,,,728.005,26.2154,,0.605419,17186.5,,,,,3.2708,,1.95867,,2.12634,,,287565.0,,,,,,,14.786,,4.1291,,,,3.04266,,,0.675712,,0.382117,,26152.8,,,,,,,282.775,,15.9971,,0.328299,,,,10478.8,,4974.03,,315.517,2390.56,,5.39767,,32.4243,,73.2565,,,960.107,,26.3167,,,12.5476,,,70.407,0.146611,,,46287.6,,,3443700.0,,10.9571,7.4227,3.65608,132302.0,,4.40999,,13.425,,289.478,,0.433816,,0.55912,,1.63042,8.20985,,3018.49,,0.304664,0.286938,,57.9372,,122.853,,178.462,,18.0531,,1.97556,,48.052,,99.7877,
363,OREAS 523b,3.17886,53198.2,,157.004,1.05265,,5815.77,,1.83058,,8.47386,,,,20442.4,,0.401892,99.781,,,247.04,36.2489,,2.5311,16611.3,,,,,3.85655,,1.88964,,1.55406,,805.406,170662.0,,,,,,,17.2757,,5.19888,,0.230837,,4.93799,,0.0782817,0.712568,,0.377188,,30456.0,,,,,,,77.0074,,15.7223,,0.272082,,,,6106.44,,1749.1,,223.267,12444.2,,11.7401,,34.0432,,60.8031,,,1182.31,,140.656,,,9.92141,,,109.177,0.114261,,,28613.8,,,,,4.54825,8.82033,3.45163,214814.0,,6.01964,,5.22343,,163.05,,0.810447,,0.731639,,1.16868,11.8825,,3196.27,,0.68279,0.266197,,18.2715,,104.895,,23.7291,,18.6866,,1.66813,,529.123,,186.899,
364,OREAS 524,4.04476,29320.1,,673.472,1.54201,,29353.0,,0.461771,,17.5331,,,,34412.2,,,200.511,,,728.089,23.1936,,0.572647,25271.4,,,,,3.23533,,1.93013,,2.1067,,,291976.0,,,,,,,14.3148,,4.05863,,0.377556,,2.98829,,,0.656804,,0.517909,,25152.4,,,,,,,285.698,,16.2309,,0.30425,,,,10169.8,,4848.49,,387.557,1819.25,,5.39929,,32.4061,,70.8493,,,947.366,,43.2356,,,12.7788,,,66.9428,0.181296,,,47321.8,,,3489320.0,,11.5651,7.04344,4.75732,125707.0,,4.49731,,14.3573,,287.201,,0.407437,,0.541637,,1.87958,8.17626,,2904.81,,0.302841,0.293583,,59.2151,,114.74,,176.317,,17.259,,1.93978,,55.1555,,98.0065,
365,OREAS 525,2.0888,52514.1,,331.185,0.817683,,15538.0,,1.6638,,8.44803,,,,24121.3,,0.205658,154.318,,,378.658,22.3759,,2.39391,13463.5,,,,,4.03439,,1.96587,,2.16078,,2779.72,167677.0,,,,,,,18.0619,,5.84952,,0.252143,,4.87354,,,0.750076,,0.310995,,32832.0,,,,,,,143.794,,16.2277,,0.28509,,,,7725.91,,3228.34,,190.378,11451.8,,12.1354,,42.7376,,54.4843,,,1053.78,,18.3535,,,13.1473,,,114.623,0.106853,,,23859.8,,,,,5.58681,8.45136,3.0633,212200.0,,6.81795,,6.96509,,222.055,,0.811123,,0.785567,,1.05742,12.2321,,3192.92,,0.420366,0.271001,,30.8087,,107.111,,84.979,,19.5461,,1.7116,,68.3175,,182.165,
366,OREAS 52P,,,,,0.183,,,,,,,,,,,,,,,,,,,,3870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,OREAS 52Pb,,,,,0.307,,,,,,,,,,,,,,,,,,,,3338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,OREAS 52c,,,,,0.346,,,,,,,,,,,,,,,,,,,,3440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,,,,,,4710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,OREAS 53P,,,,,0.38,,,,,,,,,,,,,,,,,,,,4130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,OREAS 53Pb,,,,,0.623,,,,,,,,,,,,,,,,,,,,5460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,OREAS 54Pa,,,,,2.9,,,,,,,,,,,,,,,,,,,,15500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,OREAS 550,0.99,28691.4,53900.7,5.81679,,228.667,348.694,385.748,1.31069,,1.45022,41127.0,,,70252.7,96958.6,0.131868,39.3389,,,1497.89,23.0523,,0.60381,2791.15,,,,,3.5725,,1.92733,,0.917222,,,13252.0,,,18934.9,,,,7.80087,,4.13696,,,,2.18867,,0.022325,0.656429,,0.176735,,6275.83,7089.73,169084.0,,,,,22.8135,,105.1,,0.255933,,,,64369.9,107220.0,1227.21,1599.55,2.2544,400.623,,9.36653,,19.3633,,16.6601,,,379.778,813.559,16.8302,,,5.12703,,,22.9114,0.00754167,,,2198.37,,,,5649.85,0.99,6.26796,1.11309,253011.0,527927.0,4.36815,,1.18436,,58.9035,99.0,,,0.605333,,0.0352896,5.36731,,1877.23,3135.25,0.0939962,0.268333,,23.8931,,56.1821,,0.784709,,17.7826,,1.70375,,51.3276,,75.9018,
373,OREAS 550b,0.323436,58760.6,114037.0,60.5426,0.0198,170.702,735.306,824.185,3.33926,,2.10243,31218.9,,,13385.8,18724.0,0.201518,120.002,,,1450.86,71.9608,,2.21651,18304.8,,,,,3.80586,,2.17885,,0.823315,,,27398.1,,,40115.6,,,,22.7422,,4.67148,,2.01,,3.82759,,0.0472143,0.734792,,0.961355,,20173.9,24195.2,99747.8,,,,,60.6183,,76.9276,,0.332749,,,,43121.5,71900.5,190.579,255.036,6.97312,527.978,,10.7128,,48.4473,,67.2048,,,499.767,1153.38,13.1704,,,13.7721,,,88.2447,0.0135264,,,11656.8,,,,30023.0,2.61595,11.3035,3.69419,272817.0,581846.0,7.39811,,2.47133,,77.4751,102.172,0.740947,,0.679502,,0.07025,13.3329,,2142.31,6459.19,0.536529,0.331772,,8.82879,,200.665,362.576,2.70628,,19.0781,,2.2163,,26.6105,,134.46,
374,OREAS 551,0.99,23902.2,44996.6,6.50258,0.00452711,198.417,441.459,456.642,1.2115,,1.4614,35065.5,,,58863.3,81772.5,0.11524,34.4595,,,3062.37,20.2623,99.0,0.695833,5656.01,,,,,2.94704,,1.57815,,0.709533,,,10758.6,,,15186.1,,,,6.25498,,3.71104,,0.0495,,1.57567,,0.0269333,0.563611,,0.156937,,7099.31,8029.52,141809.0,,,,,21.2862,,79.075,,0.214444,,,,48805.0,81315.4,1436.58,1867.4,2.57498,235.827,,3.99914,,17.0246,,17.6999,,,379.194,803.309,9.90315,,,4.57296,,,25.844,0.00499259,,,1628.21,,,,4179.83,0.99,5.13243,1.02308,289406.0,605910.0,3.66479,,0.968044,,67.3459,99.0,0.281165,,0.532407,,,4.20387,,1517.81,2525.7,0.495,0.218167,,8.73256,,54.0085,,0.818029,,15.1717,,1.445,,41.092,,56.0427,
375,OREAS 551b,0.302157,61798.3,119304.0,50.26,0.0198,208.969,328.418,372.087,4.13769,,2.63956,37643.0,,,8347.37,11677.7,0.310288,144.603,,,2891.63,79.3735,,1.89266,27535.9,,,,,4.45716,,2.72342,,0.802784,,,28920.5,,,41934.6,,,,25.8611,,5.14097,,2.14459,,4.79163,,0.057875,0.928947,,1.57785,,21703.7,26031.8,118392.0,,,,,76.8988,,80.717,,0.386006,,,,43113.0,71629.7,194.012,242.153,10.7539,454.453,,15.4137,,60.9403,,99.944,,,500.329,1185.24,11.7581,,,16.9766,,,82.224,0.0223769,,,20959.1,,,,52722.1,2.62397,12.0379,4.96097,260835.0,553783.0,8.33215,,2.41308,,78.0963,98.417,1.13012,,0.769476,,0.0655556,14.344,,2418.65,7391.75,0.577747,0.401002,,10.6764,,256.041,451.656,3.54023,,22.3512,,2.6301,,22.4501,,170.717,
